ObjectNumber,Likes
RP-P-1882-A-6386,17
RP-P-1896-A-19368-1472,17
RP-P-1908-5550,17
RP-T-1914-17-174,17
RP-T-1993-207,17
BK-NM-10829,17
RP-F-F01174-U,17
RP-P-1912-2401,17
RP-P-1974-106,17
RP-P-OB-81.625,17
RP-F-F01143-CM,17
BK-NM-12400-61,17
RP-P-1960-366,17
RP-P-OB-260,17
RP-P-OB-5894,17
RP-T-1907-1,17
RP-P-2009-2758,17
RP-P-1899-A-21750,17
RP-P-OB-83.577,17
RP-T-1969-512,17
RP-T-1963-29,17
BK-1955-242-A,17
RP-P-OB-7486,17
RP-P-OB-82.912,17
RP-P-1898-A-19911,17
RP-P-OB-12.033,17
RP-P-OB-1745,17
RP-P-OB-11.354,17
RP-P-OB-33.288,17
RP-P-2014-64-7,17
BK-1964-14-A,17
RP-P-OB-68.279,17
RP-F-2001-17-57,17
RP-T-1921-470,17
RP-P-2008-412,17
RP-P-1947-394,17
RP-P-1992-46,17
RP-P-2010-222-3073,17
RP-P-OB-27.238X,17
AK-MAK-903,17
RP-P-H-M-33,17
SK-A-2695,17
RP-P-BI-4485,17
RP-P-1913-3539,17
NG-2018-222,17
RP-P-1958-418,17
RP-P-2009-1201,17
RP-P-OB-52.212,17
RP-T-1914-17-129,17
RP-T-1897-A-3392,17
RP-T-1914-17-303,17
RP-T-1914-17-285,17
RP-F-2008-94,17
RP-P-OB-10.030,17
BK-2013-18,17
RP-P-OB-67.026,17
RP-T-2015-41-3668,17
RP-T-1914-17-342,17
RP-P-OB-31.578,17
RP-P-2008-400,17
RP-T-1926-87,17
RP-P-1898-A-19943,17
BK-1978-159,17
BI-B-FM-090-3,17
RP-T-1891-A-2436,17
RP-T-1950-266-33-2,17
RP-P-1914-63,17
NG-MC-829,17
RP-P-W-857,17
BK-2014-29-1,17
NG-1985-7-1-91,17
RP-P-2005-529,17
RP-P-OB-32.789,17
NG-1985-7-1-63,17
RP-P-OB-102.502,17
RP-P-OB-164,17
RP-P-OB-15.034,17
BI-1959-529-50,17
NG-1983-5-23,17
RP-F-00-8270,17
RP-P-2009-4158,17
SK-A-636,17
NG-1985-7-2-117,17
RP-T-00-3692,17
RP-P-1903-A-23624,17
RP-P-1939-1378,17
RP-P-OB-8039,17
RP-P-1918-1755,17
RP-P-1964-4346,17
RP-P-1958-460,17
RP-P-1926-549,17
RP-P-1905-1045,17
BK-1965-74,17
SK-A-1193,17
RP-P-2009-2430,17
RP-P-OB-7605,17
RP-P-OB-7276,17
RP-P-OB-49.726,17
RP-F-2001-7-1575-2,17
BK-1975-92,17
BI-1890-1952-71,17
RP-T-1956-324,17
RP-P-OB-52.502,17
RP-P-1914-4701,17
RP-P-H-L-101,17
AK-NM-13086,17
NG-1985-7-3-129,17
NG-2011-98-50,17
RP-P-1961-1026,17
RP-P-OB-79.371,17
RP-P-OB-15.259,17
RP-P-1961-1197,17
RP-P-2009-3747,17
RP-P-1878-A-928,17
NG-2011-98-49,17
RP-P-1999-256,17
RP-P-OB-1465,17
RP-P-2015-17-49-1,17
RP-P-1896-A-19368-260,17
NG-2006-37-9,17
RP-P-2009-1244,17
RP-T-1928-11(R),17
BK-NM-3680-B,17
RP-P-1965-950,17
RP-P-1891-A-16284,17
RP-P-2009-2225,17
RP-P-1954-490,17
RP-F-F00374,17
BK-1959-41-A,17
RP-P-1986-369,17
RP-T-1960-806,17
RP-T-1996-20,17
RP-P-2009-1293,17
RP-P-OB-30.649,17
RP-P-1998-241C,17
RP-P-1925-46,17
RP-P-OB-10.251,17
RP-P-1883-A-7451,17
RP-P-1991-593,17
RP-P-2009-2283,17
RP-P-2001-30,17
RP-F-F25605-B,17
RP-T-1918-323,17
RP-P-OB-2713,17
RP-P-2013-9-75,17
RP-P-2009-2388,17
RP-P-2009-910,17
RP-P-BI-7363,17
RP-P-OB-201.041,17
RP-T-2003-120,17
RP-P-OB-201.355,17
RP-P-1907-4816,17
RP-P-2009-763,17
RP-P-2009-4182-7,17
RP-P-2009-2105,17
SK-A-824,17
RP-P-2015-26-2135-3,17
RP-P-OB-52.613,17
RP-P-OB-50.781,17
RP-P-2009-1146,17
SK-C-1526,17
RP-P-1964-2461,17
NG-1985-7-2-59,17
SK-A-3107,17
RP-P-OB-44.819,17
RP-P-OB-727,17
RP-P-2009-1959-6,17
RP-P-OB-31.529,17
RP-P-OB-7458,17
AK-MAK-130,17
BK-1967-114-B,17
RP-T-1914-17-200,17
RP-P-2009-1169,17
RP-T-1947-198,17
RP-P-2009-2241,17
RP-P-1907-4825,17
NG-2011-98-52,17
RP-P-OB-84.867,17
RP-F-2008-51-2170-65,17
RP-T-1950-266-2-1,17
RP-P-1958-402,17
NG-1985-7-3-48,17
NG-1994-53-A,17
BK-1969-2,17
NG-2007-5-109,17
RP-T-1954-186(V),17
RP-P-OB-7824,17
RP-P-OB-26.780,17
RP-F-2002-21-2-11,17
AK-MAK-399,17
RP-P-OB-6659,17
AK-MAK-433,17
RP-P-1926-628,17
RP-P-1964-1541,17
RP-F-F14346,17
SK-A-3947,17
NG-2007-5-110,17
RP-P-2009-1950-1,17
RP-P-1935-371,17
RP-P-OB-2662,17
RP-F-F01181-S,17
RP-T-1965-132,17
RP-P-OB-39.385,17
RP-T-1950-432,17
RP-P-1999-566,17
RP-T-BR-2017-1-11-26,17
RP-P-OB-22.686,17
SK-C-541,17
NG-2009-103,17
RP-P-OB-35.397,17
RP-T-1879-A-3,17
RP-P-1995-37,17
BK-1980-871-B,17
BK-1978-321-A,17
RP-P-1910-2073,17
RP-P-OB-51.426,17
RP-F-2001-7-489-15,17
RP-P-2009-3431,17
RP-T-1921-334,17
SK-C-1656,17
RP-T-2015-41-1625,17
RP-P-OB-6034,17
BK-1955-295-E,17
RP-P-1958-331,17
RP-P-1881-A-4701,17
RP-D-1996-1-116,17
RP-P-H-L-55,17
BK-16643,17
SK-C-192,17
BK-NM-5411,17
RP-P-1982-1364-1,17
RP-F-00-635,17
RP-P-2005-567,17
RP-P-1880-A-3964,17
RP-P-2013-40-50,17
RP-P-1911-3247,17
RP-P-1964-3029,17
RP-P-OB-7456,17
RP-P-1964-1486,17
RP-P-OB-5825,17
RP-P-1896-A-19368-656,17
RP-T-1914-17-31,17
AK-MAK-1605,17
AK-MAK-1213,17
SK-A-40,17
RP-T-FM-19,17
BK-1971-114,17
RP-T-1885-A-525,17
RP-T-1893-A-2779,17
RP-P-OB-202.541,17
SK-A-1781,17
NG-477,17
BK-1955-166-A,17
RP-T-00-1751,17
RP-P-1966-231,17
AK-MAK-1646,17
SK-A-2245,17
RP-P-1886-A-10405,17
RP-P-1999-440,17
RP-P-OB-140,17
RP-P-2009-1252,17
RP-P-OB-12.390,17
RP-T-1914-17-184,17
RP-P-1961-1109,17
RP-P-1883-A-7011,17
RP-P-OB-27.051,17
RP-P-2009-3955,17
RP-P-1914-113,17
BI-1967-1159A-29,17
RP-P-OB-67.280,17
RP-P-OB-2384,17
NG-1991-13-2,17
RP-P-OB-75.391,17
SK-A-1633,17
AK-RAK-2003-7,17
RP-P-OB-39.245,17
RP-P-OB-44.477,17
RP-T-1917-77A-A,17
RP-P-1937-2256,17
RP-P-H-O-6,17
RP-P-2009-977,17
SK-A-71,17
RP-P-BI-1275,17
RP-P-OB-12.374,17
RP-T-1997-58-21(R),17
RP-P-2008-207,17
RP-T-00-2521,17
RP-T-1989-231,17
RP-P-OB-80.259,17
RP-P-OB-44.499,17
RP-T-1961-7,17
RP-P-2010-311,17
RP-P-OB-26.639,17
RP-P-OB-51.214,17
SK-A-2125,17
RP-T-1979-198,17
RP-P-OB-83.749,17
RP-P-1991-667,17
SK-A-2650,17
RP-P-2009-1924-62,17
RP-P-2009-1915,17
RP-P-2021-8319,17
RP-P-1907-5162,17
RP-P-OB-34.888,17
RP-P-OB-79.019,17
RP-P-OB-102.252,17
RP-P-OB-12.779,17
SK-A-2437,17
SK-A-608,17
RP-T-BR-2017-1-6-85,17
RP-P-1938-1025,17
RP-F-2016-133-49,17
RP-P-BI-6572,17
RP-P-OB-898,17
RP-P-1894-A-18224,17
RP-F-2001-7-489-8,17
RP-F-F01048-J,17
RP-P-2016-1008,17
RP-P-2009-3333,17
RP-P-1951-176D,17
RP-T-1957-308,17
RP-P-2009-3834,17
RP-D-00-402,17
RP-F-2007-8-12,17
RP-P-OB-8230,17
RP-P-OB-86.184,17
RP-P-1905-5836,17
RP-T-1950-266-A,17
RP-P-2009-3703,17
RP-P-1961-41,17
RP-T-1960-369,17
RP-P-1991-552,17
RP-T-1948-598,17
RP-P-1991-493,17
RP-T-1960-695,17
RP-P-1886-A-10887,17
SK-A-511,17
RP-P-2016-1042-169,17
RP-F-F24543,17
RP-P-OB-73.318,17
RP-P-BI-6575,17
RP-T-1886-A-633,17
RP-P-1887-A-11747,17
BK-17482,17
RP-P-1903-A-23221,17
RP-P-OB-77.401,17
RP-P-1974-46,17
AK-RAK-2000-1,17
RP-P-OB-75.328,17
BK-1984-74,17
RP-F-2007-191-89,17
BK-1963-91,17
RP-D-1983-5-1-8,17
RP-P-BI-2431,17
RP-P-1906-2079,17
BK-1960-15-A,17
RP-P-OB-59,17
RP-T-1969-1008,17
RP-P-OB-4509AA,17
RP-T-1968-92,17
RP-T-1959-479,17
RP-P-1908-5431,17
RP-T-1969-187,17
RP-P-1958-315,17
RP-P-OB-77.498,17
RP-F-F12944,17
RP-P-2012-24-48,17
RP-T-00-2761,17
RP-P-1882-A-6013,17
RP-P-OB-11.954,17
RP-P-1932-169,17
SK-A-1617,17
RP-P-OB-79.272,17
RP-F-F19143,17
RP-P-1904-251,17
RP-T-1969-548,17
RP-F-2009-35-41,17
RP-P-OB-80.814B,17
BI-F-1921-317-5,17
RP-F-00-7579,17
RP-P-OB-200.983,17
RP-P-1878-A-475,17
RP-T-1993-319,17
RP-P-OB-23.313,17
RP-P-1898-A-19894,17
RP-P-1991-545,17
RP-F-2014-7-1-59,17
RP-P-1932-121C,17
RP-P-OB-202.709,17
RP-P-2003-623,17
BK-17254,17
NG-1980-42-11-E,17
RP-P-AO-21-28,17
RP-P-2009-3806,17
RP-P-1911-66,17
NG-1991-2-17,17
RP-P-1918-1440,17
RP-P-1991-651,17
RP-T-1954-520,17
RP-P-1896-A-19368-1107,17
RP-P-BI-4012,17
RP-T-1960-783,17
RP-P-1960-74A,17
RP-P-OB-79.381,17
RP-P-2000-218,17
RP-P-2015-26-1902,17
RP-P-OB-78.785-378,17
RP-P-OB-77.348,17
RP-T-BR-2017-1-5-62,17
BK-NM-10464,17
RP-P-1885-A-9732,17
RP-P-OB-2979,17
RP-P-1883-A-7445,17
RP-T-1948-684(R),17
BK-14855,17
RP-P-OB-81.021A,17
RP-P-1966-245,17
RP-P-OB-739,17
RP-T-1940-52,17
RP-P-2009-3023,17
RP-P-OB-4422,17
RP-T-BR-2017-1-8-100,17
RP-T-00-3535,17
RP-P-OB-20.832,17
RP-F-F00834-12-2,17
RP-T-1935-87,17
RP-T-1897-A-3480,17
RP-P-2009-4028,17
RP-P-OB-12.005,17
RP-P-1910-2074,17
RP-P-1961-991,17
RP-P-1898-A-19960,17
RP-P-1888-A-13399,17
RP-P-OB-5837F,17
BK-2008-104,17
RP-P-1909-6310,17
RP-P-1908-4338,17
RP-P-OB-9929,17
BK-1986-11,17
RP-P-1899-A-21602,17
RP-T-2015-32-86,17
RP-T-FM-189,17
RP-P-2005-595-10,17
BK-1978-313,17
SK-A-1913,17
RP-P-1912-373,17
RP-T-00-1213,17
RP-P-OB-4352,17
RP-D-00-501,17
AK-RAK-2009-3-11,17
RP-P-2009-2179,17
RP-P-1965-460,17
SK-C-1582,17
BK-1955-295-O,17
RP-F-F01196-BG,17
RP-P-1965-952,17
RP-T-1958-172,17
BK-16474-A,17
RP-P-OB-33.264,17
RP-T-1960-341,17
RP-T-1914-17-70,17
RP-P-OB-67.617,17
RP-T-1963-328,17
RP-F-2005-107-109,17
AK-RAK-2009-3-77,17
RP-P-2013-9-74,17
RP-T-1960-713,17
RP-P-BI-2067,17
RP-F-F01141-AQ,17
BI-1966-1051-4-12,17
SK-A-3303,17
BK-1991-11-B,17
RP-P-OB-11.950,17
RP-P-OB-35.620,17
BK-15162,17
RP-F-2001-4-101,17
RP-P-1994-132,17
RP-P-OB-202.964,17
RP-P-1965-534,17
RP-P-2009-2792,17
RP-P-1926-689,17
RP-P-OB-36.675,17
RP-P-2009-1979-25,17
RP-P-OB-80.997,17
RP-F-1994-12-61,17
RP-P-2010-133-88,17
RP-F-2015-42,17
RP-T-BR-2017-1-4-40,17
RP-P-OB-68.263,17
BK-NM-1236,17
RP-P-OB-76.961,17
SK-A-4286,17
BI-1887-1463-88,17
RP-P-OB-20.898,17
BK-2018-137,17
RP-T-1892-A-2541,17
RP-P-OB-2493,17
RP-P-OB-39.562,17
RP-T-1912-34,17
RP-P-1981-79,17
RP-P-2015-22-2,17
RP-P-OB-1208,17
RP-P-OB-33.280,17
RP-P-2017-2452-10,17
RP-P-1949-610,17
RP-P-OB-55.297,17
BI-1890-1952-72,17
RP-F-2000-21-67,17
SK-A-1574,17
RP-P-OB-4509J(V),17
RP-P-OB-4023,17
RP-P-OB-67.027,17
RP-P-1937-3541,17
RP-P-OB-4989,17
RP-P-OB-2698,17
RP-P-OB-202.731,17
RP-P-2009-2272,17
RP-P-1882-A-6368,17
RP-F-2007-191-104,17
RP-P-2012-24-49,17
RP-P-OB-11.733,17
RP-P-1882-A-6370,17
RP-P-OB-6646,17
RP-P-OB-44.159,17
RP-P-2015-26-542,17
RP-P-1944-2322,17
RP-P-1900-A-22027,17
RP-P-OB-103.101,17
NG-2011-20-12,17
RP-P-OB-31.557,17
RP-P-2009-1979-12,17
RP-P-1896-A-19368-1137,17
BI-1926-0324A-2,17
RP-P-1937-741,17
RP-P-OB-23.443,17
RP-F-F01156-DI,17
RP-P-OB-613,17
RP-T-1960-82(R),17
RP-P-OB-1018,17
BK-1955-342,17
SK-A-2613,17
SK-A-3054,17
BK-NM-10818,17
RP-P-1898-A-20115,17
RP-P-OB-6292,17
SK-A-3490,17
NG-NM-654,17
RP-P-OB-11.475,17
AK-MAK-102,17
BK-LXXXVI-D,17
RP-F-2004-264-5,17
BK-NM-12143,17
RP-P-OB-27,17
RP-P-1896-A-19368-1631,17
RP-P-1882-A-6382,17
RP-T-1921-160,17
BK-1955-127,17
RP-P-OB-39.027,17
RP-F-2001-7-419-92,17
BK-BR-J-108-B,17
RP-P-1972-221,17
SK-A-186,17
BI-B-FM-116-43,17
SK-A-2713,17
RP-F-2007-193-22,17
RP-F-2007-191-102,17
RP-P-1919-2042,17
NG-1990-11-8,17
RP-F-F80003,17
RP-P-H-Z-158,17
BK-1967-171-A-2,17
RP-P-OB-81.100,17
RP-P-1961-971,17
BK-1971-21-B-2,17
RP-P-1882-A-6012,17
RP-T-1936-20,17
RP-T-1960-249,17
RP-P-OB-79.958,17
SK-A-1447,17
NG-1983-5-17,17
RP-P-1958-409,17
RP-P-OB-2316,17
RP-P-1904-322,17
NG-1986-6-31,17
BK-15435,17
NG-2002-23-229,17
RP-P-BI-6215,17
RP-P-1962-1,17
RP-P-OB-23.908,17
RP-T-2015-41-1393,17
RP-P-2007-720,17
RP-T-2014-18-25,17
NG-1999-6-23,17
RP-P-1879-A-2912,17
RP-P-1952-168,17
RP-P-2015-26-226,17
RP-F-F10281,17
RP-P-2009-974,17
BK-LXXXIII-I,17
RP-P-OB-44.459,17
BK-NM-7995,17
RP-P-1896-A-19368-3107,17
RP-P-1926-529,17
AK-MAK-989,17
RP-P-1964-2985,17
RP-P-1969-273,17
RP-P-1963-100,17
RP-P-2010-222-1416-5,17
BK-17467,17
BK-LXXXIII-D,17
RP-P-OB-51.121,17
SK-A-2232,17
RP-P-2009-518,17
RP-P-1896-A-19368-1611,17
RP-P-OB-80.107,17
SK-A-4933,17
RP-T-1994-153-25(R),17
RP-T-1969-541,17
RP-D-2019-19,17
RP-P-2009-1760,17
RP-P-OB-31.538,17
RP-P-OB-5958,17
RP-F-F80261,17
RP-P-1921-1303,17
BK-1979-246-C,17
RP-P-1940-132,17
RP-T-1969-554,17
RP-F-F16238,17
RP-P-OB-15.258,17
BI-1974-315-2,17
RP-T-2010-43-310,16
SK-A-1720,16
RP-P-OB-67.568,16
RP-P-OB-23.722,16
BK-1976-1,16
RP-P-2009-1949-20,16
RP-P-OB-202.843,16
RP-F-2001-4-27,16
RP-P-OB-21.151,16
NG-2008-60-25,16
RP-P-1964-3136,16
RP-P-2013-9-79,16
RP-P-2009-3946,16
RP-T-1904-256,16
RP-P-OB-79.467,16
RP-P-1902-A-22807,16
RP-P-OB-78.784-125,16
RP-P-OB-103.067,16
RP-P-1907-2876,16
RP-P-OB-11.036,16
RP-P-OB-83.036-169,16
RP-P-1907-4884,16
RP-P-OB-1420,16
RP-P-1904-3136,16
RP-P-AO-29-1-29,16
RP-P-BI-5261,16
BK-1979-33-A-1,16
RP-P-1961-976,16
RP-P-1956-719,16
RP-T-1905-106,16
RP-F-2007-193-21,16
BI-1966-1051-7-17,16
RP-P-1983-39,16
RP-P-OB-763,16
BK-1971-263,16
RP-P-OB-83.754,16
RP-P-1879-A-3464,16
RP-P-OB-201.375,16
RP-P-OB-207.411,16
RP-P-2009-1149,16
RP-P-OB-62.104,16
RP-P-OB-70.294,16
AK-RBK-15130,16
RP-T-1918-418,16
RP-P-1960-483,16
RP-P-OB-51.982,16
SK-A-1623,16
RP-P-1897-A-19536,16
SK-A-3966,16
SK-A-821,16
SK-A-4218,16
RP-P-2008-3,16
SK-A-126,16
RP-P-1905-6650,16
RP-T-BR-2017-1-4-46,16
NG-2000-66-16,16
BK-1973-34,16
RP-P-1903-A-23292,16
BK-17006-B,16
RP-F-F04264-B,16
RP-P-OB-52.822,16
SK-A-3390,16
RP-P-OB-10.879,16
RP-P-OB-384,16
RP-P-OB-26.967,16
RP-P-OB-33.672,16
BK-14968-A,16
RP-P-OB-78.623-4,16
RP-T-2015-41-1561,16
RP-F-F14485-A,16
RP-P-1878-A-715,16
RP-F-2007-360-23,16
RP-P-1954-442,16
RP-P-1918-1872,16
RP-P-OB-70.049,16
RP-P-1910-2118,16
RP-P-2004-517,16
RP-P-1991-485,16
AK-MAK-795,16
RP-P-OB-15.316,16
RP-F-F01196-AN,16
NG-2007-10-7,16
RP-P-1983-45-A,16
BK-17514-B-1,16
RP-P-OB-103.080,16
RP-T-1919-68,16
BK-1967-30,16
RP-P-2009-1200,16
RP-P-OB-26.941,16
BK-1975-143,16
SK-A-472,16
RP-P-2009-2607,16
RP-P-1938-1767,16
RP-P-OB-JAP-12,16
RP-P-OB-39.142,16
RP-T-1950-266-12-1,16
RP-P-OB-12.363,16
RP-P-1991-666,16
RP-P-OB-26.977,16
RP-P-OB-73.510,16
RP-P-OB-75.193,16
RP-P-1969-135,16
RP-P-1896-A-19368-288,16
RP-P-2009-1979-3,16
RP-P-OB-56,16
RP-P-1964-2414,16
RP-P-OB-79.137,16
RP-P-1953-619,16
RP-P-OB-44,16
BK-1955-295-G,16
SK-A-3326,16
SK-C-175,16
RP-P-1898-A-20173,16
RP-P-OB-77.380,16
RP-P-1906-1851,16
RP-P-1953-94,16
RP-P-1896-A-19368-1616,16
NG-1995-13-48,16
BK-1969-1,16
RP-P-OB-87.110,16
RP-P-OB-78.991,16
RP-P-1884-A-7795,16
BK-NM-4191,16
RP-T-2001-120(V),16
RP-T-1912-32,16
SK-A-2244,16
RP-P-2016-1013,16
RP-P-OB-208.207,16
RP-T-1950-266-9-1,16
RP-P-OB-82.518,16
RP-P-1910-3332,16
NG-2007-5-12,16
RP-P-OB-2779,16
RP-P-1994-9,16
RP-P-1984-45,16
RP-P-BI-5083,16
RP-P-1971-231,16
SK-A-696,16
RP-P-OB-8064,16
NG-2005-12-C,16
NG-2007-5-8,16
RP-P-1909-381,16
RP-F-2002-21-1-16,16
RP-P-OB-201.500,16
RP-P-1956-786,16
RP-P-1885-A-9224,16
RP-P-2008-627,16
RP-P-OB-61.484,16
RP-P-2015-26-2010,16
RP-P-OB-77.524,16
RP-P-OB-6113,16
RP-P-1962-352,16
RP-P-OB-6329,16
SK-A-1580,16
SK-A-3750,16
RP-P-AO-20-16-1,16
RP-P-OB-75.469,16
RP-P-1974-147,16
RP-P-1924-699,16
RP-P-1973-228,16
RP-P-1998-1,16
BK-1968-150,16
RP-T-2015-41-217,16
RP-P-OB-7378,16
RP-P-OB-295,16
BK-15059,16
RP-P-OB-81.750,16
RP-P-1939-82,16
SK-A-284,16
RP-T-BR-2017-1-9-76,16
RP-P-OB-67.254,16
RP-P-1905-3965A,16
BK-18758,16
AK-MAK-124,16
RP-P-OB-70.021,16
RP-P-OB-82.752,16
BK-KOG-2616,16
NG-2005-13-2,16
BI-B-FM-090-223,16
SK-A-837,16
RP-P-1911-453,16
NG-2006-48-3,16
RP-F-F17662,16
RP-P-OB-7492,16
NG-1985-10-13,16
RP-P-1969-5,16
RP-F-2001-4-99,16
RP-P-2010-310-95-31,16
RP-T-1976-103-44(V),16
RP-P-1936-881,16
RP-P-1964-3340,16
RP-P-2015-26-1874,16
RP-T-2014-60-10,16
RP-P-OB-2791,16
RP-P-OB-1865,16
RP-T-1889-A-2051,16
RP-P-1911-440,16
RP-T-1918-402,16
RP-P-2009-3993,16
BK-1955-264-D,16
RP-P-1904-323,16
RP-P-BI-5021,16
RP-P-OB-80.408,16
RP-P-1987-164,16
RP-P-1943-180,16
RP-T-1978-64,16
RP-F-F10401,16
RP-T-2014-60-1,16
BK-1955-138-B,16
RP-T-2013-29,16
RP-T-1993-216,16
RP-P-1890-A-15747,16
RP-P-2004-50,16
RP-P-1882-A-6011,16
RP-T-2013-58-17,16
RP-P-1883-A-7463,16
RP-P-2009-1979-20,16
NG-1994-12,16
RP-P-1956-629,16
RP-P-1996-220,16
RP-P-OB-10.637,16
RP-T-1960-650,16
RP-P-1999-234,16
RP-P-1920-2693,16
BK-VBR-350-A,16
RP-P-OB-67.527,16
RP-P-2009-3562,16
RP-P-OB-77.268,16
RP-T-1948-626(R),16
RP-P-1879-A-3472,16
RP-P-OB-23.515(R),16
RP-P-OB-84.298,16
NG-2007-5-14,16
RP-P-1888-A-12783(R),16
RP-P-2003-189,16
AK-NM-6470,16
RP-P-2012-79-69,16
RP-T-2010-43-239,16
RP-P-OB-7870,16
RP-P-1961-1018,16
RP-P-2009-3603,16
RP-P-OB-6323,16
NG-1991-3-25,16
BK-1976-99,16
RP-T-1914-17-12,16
RP-P-2009-4020,16
RP-P-1891-A-16313,16
NG-1999-6-13,16
RP-P-1907-4596,16
RP-F-2008-77,16
RP-P-OB-33.384,16
RP-P-OB-70.152,16
RP-P-2009-1710B,16
RP-P-2009-1734,16
RP-P-2009-1663A,16
SK-A-1645,16
RP-P-OB-12.091,16
SK-C-117,16
RP-T-1993-123,16
RP-P-1944-1415,16
RP-P-1997-87,16
RP-F-2009-107,16
RP-T-1993-126,16
BK-16923,16
RP-T-1956-27(R),16
RP-P-1958-498,16
RP-P-OB-4509T(R),16
RP-P-OB-15.871,16
SK-A-3257,16
SK-A-1805,16
RP-P-OB-60.534,16
RP-P-OB-76.969,16
RP-P-1998-210,16
RP-P-1961-201,16
NG-2002-82-43,16
BK-17514-A-1,16
RP-P-2016-1042-137,16
NG-1985-7-3-127,16
RP-P-OB-JAP-14,16
RP-P-OB-41.557,16
RP-T-1935-87-9(R),16
RP-T-00-3790,16
RP-F-2010-88,16
RP-P-OB-47.512,16
RP-P-1904-4311,16
RP-T-1889-A-1993,16
RP-P-H-M-6,16
RP-T-2008-93(V),16
BK-1966-6,16
SK-A-2661,16
RP-P-1927-357,16
RP-P-1961-1037,16
BK-NM-12905-D,16
BK-1976-194-1,16
RP-F-2012-96-164,16
BI-1894-3732C-C,16
RP-P-OB-5740,16
RP-P-1944-2768,16
AK-NM-6620-B,16
NG-1991-12-17,16
RP-P-OB-103.164,16
RP-P-2009-1917-10,16
RP-T-1952-147,16
RP-P-1961-464,16
NG-1979-564-7,16
RP-T-FM-129,16
SK-A-409,16
RP-P-OB-79.822,16
RP-P-1896-A-19368-279,16
RP-T-1902-A-4664,16
RP-P-1985-400,16
AK-MAK-1192,16
RP-P-OB-17.578,16
RP-P-1918-2083,16
BK-NM-4248,16
RP-P-1991-629,16
RP-P-OB-82.293,16
BK-17121,16
RP-P-1902-A-22415,16
RP-P-1931-1095,16
RP-T-1962-129,16
RP-T-1969-745-4(V),16
RP-F-2009-87,16
RP-F-AB12279-BD,16
RP-P-OB-15.846,16
NG-1999-6-26,16
RP-P-OB-28.204,16
RP-T-1940-16(V),16
RP-T-BR-2017-1-8-96,16
RP-P-OB-9,16
RP-P-OB-46.262,16
RP-P-BI-4377,16
SK-C-1129,16
RP-P-OB-79.608,16
RP-P-H-Q-40,16
RP-P-OB-66.987,16
RP-F-2004-81,16
NG-2007-10-62,16
RP-P-OB-23.218,16
BK-1971-18,16
RP-P-AO-16-28B,16
RP-T-1944-224,16
RP-P-2009-736,16
RP-P-OB-51.503,16
SK-A-2171,16
AK-MAK-907,16
RP-P-1909-493,16
RP-P-OB-17.029,16
BK-1986-47,16
RP-P-AO-13-87-2,16
RP-P-OB-42.194,16
RP-T-FM-192(R),16
RP-P-OB-27.064,16
NG-2009-124-34-2,16
RP-T-1891-A-2435B,16
RP-P-1964-1503,16
NG-MC-1889-83-17,16
BK-1955-257-A,16
RP-P-1932-853,16
RP-P-1982-576,16
RP-P-OB-80.983,16
RP-F-2003-105-16,16
RP-P-OB-10.372,16
RP-F-F01098-BA,16
RP-F-00-5365-10,16
NG-1988-30-D-20-2,16
RP-P-1880-A-4096,16
RP-P-OB-82.684,16
NG-2014-4-5,16
NG-2010-135,16
BK-1975-389,16
RP-P-1991-645,16
RP-P-OB-44.469,16
SK-A-945,16
SK-C-207,16
RP-T-00-2254,16
RP-P-OB-66.407,16
RP-P-2005-596-15,16
RP-T-2014-64-22,16
RP-P-OB-55.187,16
RP-T-2009-157,16
RP-P-2001-736,16
RP-P-1964-4218,16
RP-F-2016-133-186,16
RP-F-AB12280-J,16
RP-P-OB-8105,16
RP-P-OB-202.679,16
RP-T-1883-A-223,16
RP-T-1994-153-24(R),16
RP-P-1939-1017,16
RP-P-1906-2813,16
RP-P-1889-A-14812,16
RP-P-2011-5-98-17A,16
RP-P-2009-2877,16
RP-T-2010-43-305,16
RP-T-2010-43-281,16
RP-F-F01174-N,16
BK-TN-2612,16
RP-P-2009-3034,16
RP-P-2009-3859,16
RP-P-1964-877,16
RP-T-1938-140(R),16
RP-P-2009-2425,16
RP-P-OB-201.405,16
BK-1960-3-B,16
RP-P-2008-179B,16
RP-P-H-OB-101.336,16
RP-P-2009-1962-9,16
RP-T-1960-722,16
RP-P-1948-620,16
RP-P-2009-1931-10,16
RP-T-1918-357,16
RP-P-1961-981,16
RP-P-2001-48,16
RP-F-00-633,16
RP-T-1964-171,16
RP-F-F80269,16
RP-P-OB-83.920,16
RP-T-1929-35,16
RP-F-F00142,16
RP-T-1997-58-11(R),16
RP-F-F01054-41,16
NG-2000-66-8,16
SK-A-1763,16
RP-P-BI-207,16
RP-F-2012-106-22,16
RP-F-2001-4-96,16
RP-P-2005-594,16
RP-T-2011-90-72,16
RP-P-1997-174-11,16
RP-T-1982-76,16
RP-P-OB-202.763,16
BK-1993-38,16
BK-1960-7,16
RP-F-2008-59-35,16
RP-P-2009-3100,16
BK-1980-126,16
RP-P-1881-A-4912X,16
RP-P-2009-3513,16
RP-P-AO-3-12,16
RP-P-1908-2181,16
RP-P-OB-78.824,16
RP-P-OB-102.255,16
RP-P-OB-12.366,16
RP-P-OB-33.748,16
RP-P-OB-1550,16
RP-P-1961-1129,16
RP-P-OB-46.802,16
